nFrame,time,TOY.ordinal,TOY.onset,TOY.offset,TOY.code01,LOOKING.ordinal,LOOKING.onset,LOOKING.offset,LOOKING.code01,
5330,102808,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5331,102824,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5332,102840,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5333,102856,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5334,102872,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5335,102888,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5336,102904,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5337,102920,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5338,102936,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5339,102952,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5340,102968,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5341,102984,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5342,103000,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5343,103016,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5344,103032,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5345,103048,2,76109,142153,"SQUIGGLE",11,97274,103053,"1",
5346,103064,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5347,103080,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5348,103096,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5349,103112,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5350,103128,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5351,103144,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5352,103160,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5353,103176,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5354,103192,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5355,103208,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5356,103224,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5357,103240,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5358,103256,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5359,103272,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5360,103288,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5361,103304,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5362,103320,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5363,103336,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5364,103352,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5365,103368,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5366,103384,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5367,103400,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5368,103416,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5369,103432,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5370,103448,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5371,103464,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5372,103480,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5373,103496,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5374,103512,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5375,103528,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5376,103544,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5377,103560,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5378,103576,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5379,103592,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5380,103608,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5381,103624,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5382,103640,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5383,103656,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5384,103672,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5385,103688,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5386,103704,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5387,103720,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5388,103736,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5389,103752,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5390,103768,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5391,103784,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5392,103800,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5393,103816,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5394,103832,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5395,103848,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5396,103864,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5397,103880,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5398,103896,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5399,103912,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5400,103928,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5401,103944,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5402,103960,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5403,103976,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5404,103992,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5405,104008,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5406,104024,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5407,104040,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5408,104056,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5409,104072,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5410,104088,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5411,104104,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5412,104120,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5413,104136,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5414,104152,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5415,104168,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5416,104184,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5417,104200,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5418,104216,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5419,104232,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5420,104248,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5421,104264,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5422,104280,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5423,104296,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5424,104312,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5425,104328,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5426,104344,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5427,104360,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5428,104376,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5429,104392,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5430,104408,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5431,104424,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5432,104440,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5433,104456,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5434,104472,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5435,104488,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5436,104504,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5437,104520,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5438,104536,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5439,104552,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5440,104568,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5441,104584,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5442,104600,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5443,104616,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5444,104632,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5445,104648,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5446,104664,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5447,104680,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5448,104696,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5449,104712,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5450,104728,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5451,104744,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5452,104760,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5453,104776,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5454,104792,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5455,104808,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5456,104824,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5457,104840,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5458,104856,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5459,104872,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5460,104888,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5461,104904,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5462,104920,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5463,104936,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5464,104952,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5465,104968,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5466,104984,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5467,105000,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5468,105016,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5469,105032,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5470,105048,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5471,105064,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5472,105080,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5473,105096,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5474,105112,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5475,105128,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5476,105144,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5477,105160,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5478,105176,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5479,105192,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5480,105208,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5481,105224,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5482,105240,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5483,105256,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5484,105272,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5485,105288,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5486,105304,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5487,105320,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5488,105336,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5489,105352,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5490,105368,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5491,105384,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5492,105400,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5493,105416,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5494,105432,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5495,105448,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5496,105464,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5497,105480,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5498,105496,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5499,105512,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5500,105528,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5501,105544,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5502,105560,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5503,105576,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5504,105592,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5505,105608,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5506,105624,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5507,105640,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5508,105656,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5509,105672,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5510,105688,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5511,105704,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5512,105720,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5513,105736,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5514,105752,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5515,105768,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5516,105784,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5517,105800,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5518,105816,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5519,105832,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5520,105848,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5521,105864,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5522,105880,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5523,105896,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5524,105912,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5525,105928,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5526,105944,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5527,105960,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5528,105976,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5529,105992,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5530,106008,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5531,106024,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5532,106040,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5533,106056,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5534,106072,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5535,106088,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5536,106104,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5537,106120,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5538,106136,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5539,106152,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5540,106168,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5541,106184,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5542,106200,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5543,106216,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5544,106232,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5545,106248,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5546,106264,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5547,106280,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5548,106296,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5549,106312,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5550,106328,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5551,106344,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5552,106360,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5553,106376,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5554,106392,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5555,106408,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5556,106424,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5557,106440,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5558,106456,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5559,106472,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5560,106488,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5561,106504,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5562,106520,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5563,106536,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5564,106552,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5565,106568,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5566,106584,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5567,106600,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5568,106616,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5569,106632,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5570,106648,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5571,106664,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5572,106680,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5573,106696,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5574,106712,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5575,106728,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5576,106744,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5577,106760,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5578,106776,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5579,106792,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5580,106808,2,76109,142153,"SQUIGGLE",12,103054,106810,"0",
5581,106824,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5582,106840,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5583,106856,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5584,106872,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5585,106888,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5586,106904,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5587,106920,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5588,106936,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5589,106952,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5590,106968,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5591,106984,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5592,107000,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5593,107016,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5594,107032,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5595,107048,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5596,107064,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5597,107080,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5598,107096,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5599,107112,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5600,107128,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5601,107144,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5602,107160,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5603,107176,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5604,107192,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5605,107208,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5606,107224,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5607,107240,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5608,107256,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5609,107272,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5610,107288,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5611,107304,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5612,107320,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5613,107336,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5614,107352,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5615,107368,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5616,107384,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5617,107400,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5618,107416,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5619,107432,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5620,107448,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5621,107464,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5622,107480,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5623,107496,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5624,107512,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5625,107528,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5626,107544,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5627,107560,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5628,107576,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5629,107592,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5630,107608,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5631,107624,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5632,107640,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5633,107656,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5634,107672,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5635,107688,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5636,107704,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5637,107720,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5638,107736,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5639,107752,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5640,107768,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5641,107784,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5642,107800,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5643,107816,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5644,107832,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5645,107848,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5646,107864,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5647,107880,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5648,107896,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5649,107912,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5650,107928,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5651,107944,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5652,107960,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5653,107976,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5654,107992,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5655,108008,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5656,108024,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5657,108040,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5658,108056,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5659,108072,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5660,108088,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5661,108104,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5662,108120,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5663,108136,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5664,108152,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5665,108168,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5666,108184,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5667,108200,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5668,108216,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5669,108232,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5670,108248,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5671,108264,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5672,108280,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5673,108296,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5674,108312,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5675,108328,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5676,108344,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5677,108360,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5678,108376,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5679,108392,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5680,108408,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5681,108424,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5682,108440,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5683,108456,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5684,108472,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5685,108488,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5686,108504,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5687,108520,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5688,108536,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5689,108552,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5690,108568,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5691,108584,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5692,108600,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5693,108616,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5694,108632,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5695,108648,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5696,108664,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5697,108680,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5698,108696,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5699,108712,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5700,108728,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5701,108744,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5702,108760,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5703,108776,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5704,108792,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5705,108808,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5706,108824,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5707,108840,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5708,108856,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5709,108872,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5710,108888,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5711,108904,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5712,108920,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5713,108936,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5714,108952,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
5715,108968,2,76109,142153,"SQUIGGLE",13,106811,115837,"1",
