nFrame,time,Paradigm.ordinal,Paradigm.onset,Paradigm.offset,Paradigm.code01,Looking.ordinal,Looking.onset,Looking.offset,Looking.code01,
1755,3626377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1756,3626417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1757,3626457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1758,3626497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1759,3626537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1760,3626577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1761,3626617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1762,3626657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1763,3626697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1764,3626737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1765,3626777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1766,3626817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1767,3626857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1768,3626897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1769,3626937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1770,3626977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1771,3627017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1772,3627057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1773,3627097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1774,3627137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1775,3627177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1776,3627217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1777,3627257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1778,3627297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1779,3627337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1780,3627377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1781,3627417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1782,3627457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1783,3627497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1784,3627537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1785,3627577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1786,3627617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1787,3627657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1788,3627697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1789,3627737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1790,3627777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1791,3627817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1792,3627857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1793,3627897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1794,3627937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1795,3627977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1796,3628017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1797,3628057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1798,3628097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1799,3628137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1800,3628177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1801,3628217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1802,3628257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1803,3628297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1804,3628337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1805,3628377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1806,3628417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1807,3628457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1808,3628497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1809,3628537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1810,3628577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1811,3628617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1812,3628657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1813,3628697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1814,3628737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1815,3628777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1816,3628817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1817,3628857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1818,3628897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1819,3628937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1820,3628977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1821,3629017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1822,3629057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1823,3629097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1824,3629137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1825,3629177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1826,3629217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1827,3629257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1828,3629297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1829,3629337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1830,3629377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1831,3629417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1832,3629457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1833,3629497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1834,3629537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1835,3629577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1836,3629617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1837,3629657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1838,3629697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1839,3629737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1840,3629777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1841,3629817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1842,3629857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1843,3629897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1844,3629937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1845,3629977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1846,3630017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1847,3630057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1848,3630097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1849,3630137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1850,3630177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1851,3630217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1852,3630257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1853,3630297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1854,3630337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1855,3630377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1856,3630417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1857,3630457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1858,3630497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1859,3630537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1860,3630577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1861,3630617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1862,3630657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1863,3630697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1864,3630737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1865,3630777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1866,3630817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1867,3630857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1868,3630897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1869,3630937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1870,3630977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1871,3631017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1872,3631057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1873,3631097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1874,3631137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1875,3631177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1876,3631217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1877,3631257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1878,3631297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1879,3631337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1880,3631377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1881,3631417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1882,3631457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1883,3631497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1884,3631537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1885,3631577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1886,3631617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1887,3631657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1888,3631697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1889,3631737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1890,3631777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1891,3631817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1892,3631857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1893,3631897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1894,3631937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1895,3631977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1896,3632017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1897,3632057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1898,3632097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1899,3632137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1900,3632177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1901,3632217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1902,3632257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1903,3632297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1904,3632337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1905,3632377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1906,3632417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1907,3632457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1908,3632497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1909,3632537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1910,3632577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1911,3632617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1912,3632657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1913,3632697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1914,3632737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1915,3632777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1916,3632817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1917,3632857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1918,3632897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1919,3632937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1920,3632977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1921,3633017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1922,3633057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1923,3633097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1924,3633137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1925,3633177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1926,3633217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1927,3633257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1928,3633297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1929,3633337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1930,3633377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1931,3633417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1932,3633457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1933,3633497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1934,3633537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1935,3633577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1936,3633617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1937,3633657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1938,3633697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1939,3633737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1940,3633777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1941,3633817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1942,3633857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1943,3633897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1944,3633937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1945,3633977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1946,3634017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1947,3634057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1948,3634097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1949,3634137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1950,3634177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1951,3634217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1952,3634257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1953,3634297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1954,3634337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1955,3634377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1956,3634417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1957,3634457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1958,3634497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1959,3634537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1960,3634577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1961,3634617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1962,3634657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1963,3634697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1964,3634737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1965,3634777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1966,3634817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1967,3634857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1968,3634897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1969,3634937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1970,3634977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1971,3635017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1972,3635057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1973,3635097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1974,3635137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1975,3635177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1976,3635217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1977,3635257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1978,3635297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1979,3635337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1980,3635377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1981,3635417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1982,3635457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1983,3635497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1984,3635537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1985,3635577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1986,3635617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1987,3635657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1988,3635697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1989,3635737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1990,3635777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1991,3635817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1992,3635857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1993,3635897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1994,3635937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1995,3635977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1996,3636017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1997,3636057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1998,3636097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
1999,3636137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2000,3636177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2001,3636217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2002,3636257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2003,3636297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2004,3636337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2005,3636377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2006,3636417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2007,3636457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2008,3636497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2009,3636537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2010,3636577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2011,3636617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2012,3636657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2013,3636697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2014,3636737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2015,3636777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2016,3636817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2017,3636857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2018,3636897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2019,3636937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2020,3636977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2021,3637017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2022,3637057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2023,3637097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2024,3637137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2025,3637177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2026,3637217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2027,3637257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2028,3637297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2029,3637337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2030,3637377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2031,3637417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2032,3637457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2033,3637497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2034,3637537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2035,3637577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2036,3637617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2037,3637657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2038,3637697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2039,3637737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2040,3637777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2041,3637817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2042,3637857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2043,3637897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2044,3637937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2045,3637977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2046,3638017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2047,3638057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2048,3638097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2049,3638137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2050,3638177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2051,3638217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2052,3638257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2053,3638297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2054,3638337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2055,3638377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2056,3638417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2057,3638457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2058,3638497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2059,3638537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2060,3638577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2061,3638617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2062,3638657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2063,3638697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2064,3638737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2065,3638777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2066,3638817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2067,3638857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2068,3638897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2069,3638937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2070,3638977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2071,3639017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2072,3639057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2073,3639097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2074,3639137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2075,3639177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2076,3639217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2077,3639257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2078,3639297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2079,3639337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2080,3639377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2081,3639417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2082,3639457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2083,3639497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2084,3639537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2085,3639577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2086,3639617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2087,3639657,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2088,3639697,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2089,3639737,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2090,3639777,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2091,3639817,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2092,3639857,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2093,3639897,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2094,3639937,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2095,3639977,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2096,3640017,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2097,3640057,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2098,3640097,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2099,3640137,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2100,3640177,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2101,3640217,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2102,3640257,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2103,3640297,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2104,3640337,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2105,3640377,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2106,3640417,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2107,3640457,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2108,3640497,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2109,3640537,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2110,3640577,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
2111,3640617,1,3556217,3691188,"RING STACKER",3,3590452,3678888,"1",
