source_project,project_id,record_id,rule_R1,rule_R2,rule_R5,rule_R8,rule_R9,tier1_hit_count,tier1_any_hit,tier1_hard_candidate_ge2,tier1_hard_candidate_ge3,tier1_all_5_hits,tier1_rule_combo
clean_4797,4797,53,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,54,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,55,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,56,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,57,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,58,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,59,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,6,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,60,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,61,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,62,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,63,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,64,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,65,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,66,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,67,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,68,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,69,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,7,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,70,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,71,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,72,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,73,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,74,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,75,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,76,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,77,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,78,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,79,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,8,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,80,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,81,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,82,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,83,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,84,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,85,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,86,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,87,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,88,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,9,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,90,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,91,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,92,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,93,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,94,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,95,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,96,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,97,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,98,False,False,False,False,False,0,False,False,False,False,none
clean_4797,4797,99,False,False,False,False,False,0,False,False,False,False,none
dirty_4581,4581,1026,True,True,False,True,False,3,True,True,True,False,R1+R2+R8
dirty_4581,4581,120,True,True,False,True,False,3,True,True,True,False,R1+R2+R8
dirty_4581,4581,571,True,True,False,True,False,3,True,True,True,False,R1+R2+R8
dirty_4581,4581,1002,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1006,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1008,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1010,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1027,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1038,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1039,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1041,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1044,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1048,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1056,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1059,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1060,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1064,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1068,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1077,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1084,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1089,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,109,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1092,True,True,False,False,False,2,True,True,False,False,R1+R2
dirty_4581,4581,1119,True,True,False,False,False,2,True,True,False,False,R1+R2
